source_system	content_item_id	content_item_name	content_item_type	interaction_type_name	count_choices	correct_answer	difficulty	discrimination	guess	parent_item_id	parent_item_name	last_modified	asvab-2021-taxonomy.general_science	bio_biochem	bio_biochem.biology	bio_biochem.biology.reproduction	chem_phys	client_systems	comlex-1-discipline-taxonomy	comlex-1-organ-system-taxonomy	comlex-clinical-presentation	comlex-discipline	comlex_l1	comlex_l2	content-pool-tag	difficulty-tag	habitat	inbde-discipline	interaction-type-tag	nrpe_section	pance-organ-systems	psych_soc	systems-taxonomy	test-usmle-step-1-disciplines-taxonomy	test-usmle-step-1-disciplines-taxonomy.biostatistics	test-usmle-step-1-disciplines-taxonomy.gross_anatomy	test-usmle-step-1-organ-systems-taxonomy	usmle-step-1-disciplines-taxonomy	usmle-step-1-organ-systems-taxonomy	usmle-step-2-subspeciality-taxonomy
Atom	0152741a-1ac8-4bf4-8398-238a9930bf28	cs033m2.02	question	choice-interaction	5	5				c5f1ce15-d489-4c33-a663-bd02add4dad7	cs033m3seq	2019-12-07 12:38:55			nervous_system				gross_anatomy	nervous_system			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction					gross_anatomy			nervous_system	gross_anatomy	nervous_system	nervous_system
Atom	882847f1-b492-4547-a5ce-2cccf24e592c	cs033m3seq.01	question	choice-interaction	5	2				d9db0896-a2de-4036-a3b1-a6effc9887e9	cs033m3seq	2021-08-28 10:26:56			nervous_system				omm_omt	nervous_system			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction								nervous_system		nervous_system	nervous_system
Atom	8525238f-1325-430a-abf9-a822bf905a09	cs033m3seq.02	question	choice-interaction	5	2				d9db0896-a2de-4036-a3b1-a6effc9887e9	cs033m3seq	2021-08-28 10:26:56			nervous_system				gross_anatomy	nervous_system			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction					gross_anatomy			nervous_system	gross_anatomy	nervous_system	nervous_system
Atom	8436868e-28a4-4709-b8e9-fd7ac800cfa3	cs034m2.01	question	choice-interaction	5	5				eed67bdb-7c28-4991-8dfb-212135c45236	cs034m2seq	2019-12-07 12:38:44			nervous_system				pathology	nervous_system			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction					pathology			nervous_system	pathology	nervous_system	nervous_system
Atom	4b7d4590-bb75-4a3a-ac0a-a438988f85dc	cs034m2.02	question	choice-interaction	5	2				eed67bdb-7c28-4991-8dfb-212135c45236	cs034m2seq	2019-12-07 12:38:44			nervous_system				gross_anatomy	nervous_system			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction					gross_anatomy			nervous_system	gross_anatomy	nervous_system	nervous_system
Atom	e506e868-0bc6-4613-af84-8d4948dd4a97	cs034m2seq.01	question	choice-interaction	5	5				6bd903c2-7c94-49ee-9ab6-daa72848fb69	cs034m2seq	2021-06-23 10:27:03			nervous_system				pathology	nervous_system			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction					pathology			nervous_system	pathology	nervous_system	nervous_system
Atom	0091bb15-64ea-48f3-8112-42ed31479c62	cs034m2seq.02	question	choice-interaction	5	2				6bd903c2-7c94-49ee-9ab6-daa72848fb69	cs034m2seq	2021-06-23 10:27:03			nervous_system				gross_anatomy	nervous_system			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction					gross_anatomy			nervous_system	gross_anatomy	nervous_system	nervous_system
Atom	4ebba57a-2c87-4162-ac63-e6cd80144306	cs036seq.01	question	choice-interaction	5	5				21a57c9e-0858-4979-8ba8-2f81790c21cb	cs036seq	2021-06-29 10:26:19			nervous_system				pharmacology	nervous_system			comlex_l1		comlex_l1_qbank	medium	habitat	pharmacology	choice-interaction					pharmacology			nervous_system	pharmacology	nervous_system	nervous_system
Atom	d63c183d-77de-46d7-aa53-cbefe827548f	cs036seq.02	question	choice-interaction	5	2				21a57c9e-0858-4979-8ba8-2f81790c21cb	cs036seq	2021-06-29 10:26:19			nervous_system				pharmacology	nervous_system			comlex_l1		comlex_l1_qbank	easy	habitat	pharmacology	choice-interaction					pharmacology			nervous_system	pharmacology	nervous_system	nervous_system
Atom	d385524f-be8d-4438-b9a7-5ff0f02d0e89	cs037m2.01	question	choice-interaction	5	3				f937f002-76a0-46b8-9f24-9c30c9b45693	cs037m2seq	2019-12-07 12:38:56			musculoskeletal_system			musculoskeletal_system	pathophysiology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				musculoskeletal_system	pathophysiology			musculoskeletal_system	pathophysiology	musculoskeletal_system	musculoskeletal_system
Atom	f04c567c-7ee2-4608-9f79-ddc12dfb70ee	cs037m2.02	question	choice-interaction	5	3				f937f002-76a0-46b8-9f24-9c30c9b45693	cs037m2seq	2019-12-07 12:38:56			musculoskeletal_system			musculoskeletal_system	pharmacology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	medium	habitat	pharmacology	choice-interaction				musculoskeletal_system	pharmacology			musculoskeletal_system	pharmacology	musculoskeletal_system	musculoskeletal_system
Atom	1b00010e-51f4-49e1-b95b-1dc97e7e78d3	cs037m2seq.01	question	choice-interaction	5	3				6685c2a3-3f68-4fd6-b7ab-42eb312bb42d	cs037m2seq	2021-06-23 10:27:02			musculoskeletal_system			musculoskeletal_system	pathophysiology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				musculoskeletal_system	pathophysiology			musculoskeletal_system	pathophysiology	musculoskeletal_system	musculoskeletal_system
Atom	bf04cf99-accd-4aa3-b2d5-21d78b6618ee	cs037m2seq.02	question	choice-interaction	5	3				6685c2a3-3f68-4fd6-b7ab-42eb312bb42d	cs037m2seq	2021-06-23 10:27:02			musculoskeletal_system			musculoskeletal_system	pharmacology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	medium	habitat	pharmacology	choice-interaction				musculoskeletal_system	pharmacology			musculoskeletal_system	pharmacology	musculoskeletal_system	musculoskeletal_system
Atom	deda4586-e2f1-468f-a7a4-9517872a69e8	cs038mat.01	question	choice-interaction	5	2				42a26fcb-d7a0-4c7d-b16d-96710610eda2	cs038mat	2021-08-27 10:27:53							microbiology	multisystem			comlex_l1		comlex_l1_qbank	easy	habitat	microbiology	choice-interaction					microbiology			multisystem	microbiology	multisystem	
Atom	eea3c74f-090f-4ff3-8b56-0feba7488645	cs038mat.02	question	choice-interaction	5	4				42a26fcb-d7a0-4c7d-b16d-96710610eda2	cs038mat	2021-08-27 10:27:53							microbiology	multisystem			comlex_l1		comlex_l1_qbank	medium	habitat	microbiology	choice-interaction					microbiology			multisystem	microbiology	multisystem	
Atom	d8fcc7c4-eb6c-4d7b-ad6b-14521def511f	cs038mat.03	question	choice-interaction	5	5				42a26fcb-d7a0-4c7d-b16d-96710610eda2	cs038mat	2021-08-27 10:27:53							microbiology	multisystem			comlex_l1		comlex_l1_qbank	medium	habitat	microbiology	choice-interaction					microbiology			multisystem	microbiology	multisystem	
Atom	d6aa05b0-b7e7-483d-a9b9-cf348fdee917	cs038mat.04	question	choice-interaction	5	1				42a26fcb-d7a0-4c7d-b16d-96710610eda2	cs038mat	2021-08-27 10:27:53							microbiology	multisystem			comlex_l1		comlex_l1_qbank	medium	habitat	microbiology	choice-interaction					microbiology			multisystem	microbiology	multisystem	
Atom	a1302713-3630-4167-948e-ea69361d3edd	cs038mat.05	question	choice-interaction	5	3				42a26fcb-d7a0-4c7d-b16d-96710610eda2	cs038mat	2021-08-27 10:27:53							microbiology	multisystem			comlex_l1		comlex_l1_qbank	medium	habitat	microbiology	choice-interaction					microbiology			multisystem	microbiology	multisystem	
Atom	6973b418-0eeb-4662-8cb4-30fb9bec7dfe	cs039mat.01	question	choice-interaction	5	5				717516ca-8080-43f7-9793-217153f31b6b	cs039mat	2021-08-27 10:27:48			respiratory_system			respiratory_system	pathology	respiratory_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				respiratory_system	pathology			respiratory_system	pathology	respiratory_system	respiratory_system
Atom	8d292e29-0562-44ef-95c7-a13822e6cb9b	cs039mat.02	question	choice-interaction	5	3				717516ca-8080-43f7-9793-217153f31b6b	cs039mat	2021-08-27 10:27:48							pathology	multisystem			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction					pathology			multisystem	pathology	multisystem	
Atom	94042d6e-656e-4dcd-b7e0-043f0f29973b	cs039mat.03	question	choice-interaction	5	2				717516ca-8080-43f7-9793-217153f31b6b	cs039mat	2021-08-27 10:27:48							pathology	multisystem			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction					pathology			multisystem	pathology	multisystem	
Atom	0adff1ed-3a52-4abb-a2ce-bae1444c7e2b	cs039mat.04	question	choice-interaction	5	4				717516ca-8080-43f7-9793-217153f31b6b	cs039mat	2021-08-27 10:27:48							pathology	multisystem			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction					pathology			multisystem	pathology	multisystem	
Atom	484d68a8-6360-4160-b19f-fa0470bb310f	cs039mat.05	question	choice-interaction	5	1				717516ca-8080-43f7-9793-217153f31b6b	cs039mat	2021-08-27 10:27:48							pathology	multisystem			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction					pathology			multisystem	pathology	multisystem	
Atom	0a55ac5c-6c10-4cb8-8229-fc8f0ea3c854	cs040seq.01	question	choice-interaction	5	4				39a2464d-43df-4133-9e8b-423d576c1520	cs040seq	2021-06-23 10:27:01			nervous_system				pathophysiology	nervous_system			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction					pathophysiology			nervous_system	pathophysiology	nervous_system	nervous_system
Atom	f99d21b9-1039-43a9-8404-33320b56d56d	cs040seq.02	question	choice-interaction	5	1				39a2464d-43df-4133-9e8b-423d576c1520	cs040seq	2021-06-23 10:27:01			nervous_system				pathophysiology	nervous_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction					pathophysiology			nervous_system	pathophysiology	nervous_system	nervous_system
Atom	b6390bf0-e27e-431d-a8f9-273827570eba	cs041m3.01	question	choice-interaction	5	3				a40e618e-8b7a-4f60-8b26-ae3e6ac78605	cs041m4seq	2019-12-07 12:39:00			musculoskeletal_system			musculoskeletal_system	pathology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction				musculoskeletal_system	pathology			musculoskeletal_system	pathology	musculoskeletal_system	musculoskeletal_system
Atom	e7f81140-ca24-47b0-a2ab-a9d8cb3c49c9	cs041m3.02	question	choice-interaction	5	3				a40e618e-8b7a-4f60-8b26-ae3e6ac78605	cs041m4seq	2019-12-07 12:39:00			musculoskeletal_system			musculoskeletal_system	pathology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction				musculoskeletal_system	pathology			musculoskeletal_system	pathology	musculoskeletal_system	musculoskeletal_system
Atom	154d5b1c-97d5-42e4-b9a9-edb3525933b7	cs041m3.03	question	choice-interaction	5	5				a40e618e-8b7a-4f60-8b26-ae3e6ac78605	cs041m4seq	2019-12-07 12:39:00			musculoskeletal_system			musculoskeletal_system	omm_omt	musculoskeletal_system			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction				musculoskeletal_system				musculoskeletal_system		musculoskeletal_system	musculoskeletal_system
Atom	fcfb94dd-a974-47f9-b2ac-d85119909f67	cs041m3.04	question	choice-interaction	5	2				a40e618e-8b7a-4f60-8b26-ae3e6ac78605	cs041m4seq	2019-12-07 12:39:00			musculoskeletal_system			musculoskeletal_system	pharmacology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	hard	habitat	pharmacology	choice-interaction				musculoskeletal_system	pharmacology			musculoskeletal_system	pharmacology	musculoskeletal_system	musculoskeletal_system
Atom	f07af331-2ae3-4e1f-9989-0b6a1b460ab0	cs041m4seq.01	question	choice-interaction	5	3				b066eaf5-f569-4db1-8828-f113df751b42	cs041m4seq	2021-08-25 10:27:02			musculoskeletal_system			musculoskeletal_system	pathology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction				musculoskeletal_system	pathology			musculoskeletal_system	pathology	musculoskeletal_system	musculoskeletal_system
Atom	0cf8fd9d-3209-42f9-8e75-7cadd91c5305	cs041m4seq.02	question	choice-interaction	5	3				b066eaf5-f569-4db1-8828-f113df751b42	cs041m4seq	2021-08-25 10:27:02			musculoskeletal_system			musculoskeletal_system	pathology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction				musculoskeletal_system	pathology			musculoskeletal_system	pathology	musculoskeletal_system	musculoskeletal_system
Atom	3e7f0ae8-6505-4c89-a203-bbc49ae22d1a	cs041m4seq.03	question	choice-interaction	5	4				b066eaf5-f569-4db1-8828-f113df751b42	cs041m4seq	2021-08-25 10:27:02			musculoskeletal_system			musculoskeletal_system	omm_omt	musculoskeletal_system			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction				musculoskeletal_system				musculoskeletal_system		musculoskeletal_system	musculoskeletal_system
Atom	39155a72-fd2c-4d08-8abd-fae4ec1c026a	cs041m4seq.04	question	choice-interaction	5	2				b066eaf5-f569-4db1-8828-f113df751b42	cs041m4seq	2021-08-25 10:27:02			musculoskeletal_system			musculoskeletal_system	pharmacology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	hard	habitat	pharmacology	choice-interaction				musculoskeletal_system	pharmacology			musculoskeletal_system	pharmacology	musculoskeletal_system	musculoskeletal_system
Atom	ce1d26b7-09b7-4cb3-a913-92e49ef8a554	cs042seq.01	question	choice-interaction	5	4				2c133a97-1c4d-4e6a-a081-3d95d32097ba	cs042seq	2021-08-11 10:26:34			nervous_system				pathology	nervous_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction					pathology			nervous_system	pathology	nervous_system	nervous_system
Atom	8596473e-2c1a-4471-8d10-c81ae019fef7	cs042seq.02	question	choice-interaction	5	1				2c133a97-1c4d-4e6a-a081-3d95d32097ba	cs042seq	2021-08-11 10:26:34			nervous_system				pathophysiology	nervous_system			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction					pathophysiology			nervous_system	pathophysiology	nervous_system	nervous_system
Atom	03a2fdc9-287b-4604-90b5-a9f838b63d49	cs042seq.03	question	choice-interaction	5	2				2c133a97-1c4d-4e6a-a081-3d95d32097ba	cs042seq	2021-08-11 10:26:34			nervous_system				gross_anatomy	nervous_system			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction					gross_anatomy			nervous_system	gross_anatomy	nervous_system	nervous_system
Atom	9516b528-c780-4779-9b31-e4f489399e49	cs043m.01	question	choice-interaction	5	4				3eacad0e-fa32-4aa2-ae36-41ab13c30bc5	cs043mseq	2019-12-07 12:39:00				reproductive_system		reproductive_system	omm_omt	reproductive_system			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction				reproductive_system						reproductive_system	
Atom	8fa15462-3357-468a-b07e-6a89dfefe452	cs043m.02	question	choice-interaction	5	1				3eacad0e-fa32-4aa2-ae36-41ab13c30bc5	cs043mseq	2019-12-07 12:39:00				reproductive_system		reproductive_system	omm_omt	reproductive_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				reproductive_system						reproductive_system	
Atom	fcb80e5b-3a28-47f4-a5c7-01aa62326d91	cs043mseq.01	question	choice-interaction	5	4				f4bdf807-6bd4-47bf-9615-4576931909dd	cs043mseq	2021-08-25 10:27:12				reproductive_system		reproductive_system	omm_omt	reproductive_system			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction				reproductive_system						reproductive_system	
Atom	ac73af59-b691-4923-8431-756d26618673	cs043mseq.02	question	choice-interaction	5	1				f4bdf807-6bd4-47bf-9615-4576931909dd	cs043mseq	2021-08-25 10:27:12				reproductive_system		reproductive_system	omm_omt	reproductive_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				reproductive_system						reproductive_system	
Atom	4b87750e-e4c0-45f1-80ca-f70b537b40be	cs044m.01	question	choice-interaction	5	4				ba4f7134-df0b-45af-9c65-8b2a2b4e11c0	cs044m2seq	2019-12-07 12:38:56						gastrointestinal	omm_omt	gastrointestinal			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction	gastrointestinal			gastrointestinal				gastrointestinal		gastrointestinal	gastrointestinal
Atom	1bf3881e-f05f-426a-bc56-44ed12d3b9ac	cs044m.02	question	choice-interaction	5	5				ba4f7134-df0b-45af-9c65-8b2a2b4e11c0	cs044m2seq	2019-12-07 12:38:56						gastrointestinal	omm_omt	gastrointestinal			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction	gastrointestinal			gastrointestinal				gastrointestinal		gastrointestinal	gastrointestinal
Atom	965c3830-4681-4a1e-847e-0055d0566fb0	cs044m.03	question	choice-interaction	5	2				ba4f7134-df0b-45af-9c65-8b2a2b4e11c0	cs044m2seq	2019-12-07 12:38:56						gastrointestinal	omm_omt	gastrointestinal			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction	gastrointestinal			gastrointestinal				gastrointestinal		gastrointestinal	gastrointestinal
Atom	668c1f0f-ce4d-4913-8485-bff6ef3fca48	cs044m2seq.01	question	choice-interaction	5	4				6c7a7a02-385d-4860-9148-b633e3e85530	cs044m2seq	2021-07-01 10:26:38						gastrointestinal	omm_omt	gastrointestinal			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction	gastrointestinal			gastrointestinal				gastrointestinal		gastrointestinal	gastrointestinal
Atom	afe2e19e-b932-45fc-88a2-5ca242508c1c	cs044m2seq.02	question	choice-interaction	5	2				6c7a7a02-385d-4860-9148-b633e3e85530	cs044m2seq	2021-07-01 10:26:38						gastrointestinal	omm_omt	gastrointestinal			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction	gastrointestinal			gastrointestinal				gastrointestinal		gastrointestinal	gastrointestinal
Atom	ed6307a3-78b9-4e1c-931f-0da4f06bf1f0	cs044m2seq.03	question	choice-interaction	5	2				6c7a7a02-385d-4860-9148-b633e3e85530	cs044m2seq	2021-07-01 10:26:38						gastrointestinal	omm_omt	gastrointestinal			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction	gastrointestinal			gastrointestinal				gastrointestinal		gastrointestinal	gastrointestinal
Atom	4b4d7f40-609e-4cf9-b2e5-7353d540e770	cs045m2.01	question	choice-interaction	5	5				982a9b30-954a-4e09-9b81-6a9d0f22da61	cs045m2	2019-12-07 12:39:01							pathology	multisystem			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction					pathology			multisystem	pathology	multisystem	
Atom	583ec160-07df-4e82-955c-e0401e04745e	cs045m2.02	question	choice-interaction	5	2				982a9b30-954a-4e09-9b81-6a9d0f22da61	cs045m2	2019-12-07 12:39:01							pathophysiology	multisystem			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction					pathophysiology			multisystem	pathophysiology	multisystem	
Atom	94de6f38-30d0-435d-861a-84da6e678c67	cs045m2.03	question	choice-interaction	5	2				982a9b30-954a-4e09-9b81-6a9d0f22da61	cs045m2	2019-12-07 12:39:01							pathophysiology	multisystem			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction					pathophysiology			multisystem	pathophysiology	multisystem	
Atom	955aef49-7645-4861-bf52-1fb771deba22	cs046m.01	question	choice-interaction	5	4				df86a4e6-dd3b-4396-9e7b-1da9be9a2ab7	cs046mseq	2019-12-07 12:39:04			musculoskeletal_system			musculoskeletal_system	pathology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				musculoskeletal_system	pathology			musculoskeletal_system	pathology	musculoskeletal_system	musculoskeletal_system
Atom	2019c615-9129-417a-a786-d6029c7d347a	cs046m.02	question	choice-interaction	5	4				df86a4e6-dd3b-4396-9e7b-1da9be9a2ab7	cs046mseq	2019-12-07 12:39:04			musculoskeletal_system			musculoskeletal_system	pathology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				musculoskeletal_system	pathology			musculoskeletal_system	pathology	musculoskeletal_system	musculoskeletal_system
Atom	07686770-71a2-443b-a230-46a3e9fd8959	cs046mseq.01	question	choice-interaction	5	4				9b74d39e-1905-4321-8e49-ba0579857428	cs046mseq	2021-08-28 10:26:56			musculoskeletal_system			musculoskeletal_system	pathology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				musculoskeletal_system	pathology			musculoskeletal_system	pathology	musculoskeletal_system	musculoskeletal_system
Atom	3485aed4-a84e-49e7-9300-af1dbdecffd3	cs046mseq.02	question	choice-interaction	5	4				9b74d39e-1905-4321-8e49-ba0579857428	cs046mseq	2021-08-28 10:26:56			musculoskeletal_system			musculoskeletal_system	pathology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				musculoskeletal_system	pathology			musculoskeletal_system	pathology	musculoskeletal_system	musculoskeletal_system
Atom	df8868b3-ae48-49d8-9bc5-bb5a5fb8dca9	cs047seq.01	question	choice-interaction	5	2				10061029-77ba-4393-9361-4bc361be027d	cs047seq	2021-08-25 10:27:11			musculoskeletal_system			musculoskeletal_system	pathology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				musculoskeletal_system	pathology			musculoskeletal_system	pathology	musculoskeletal_system	musculoskeletal_system
Atom	515c445f-abc2-458b-a06e-9453fd246c8e	cs047seq.02	question	choice-interaction	5	5				10061029-77ba-4393-9361-4bc361be027d	cs047seq	2021-08-25 10:27:11			musculoskeletal_system			musculoskeletal_system	pathophysiology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction				musculoskeletal_system	pathophysiology			musculoskeletal_system	pathophysiology	musculoskeletal_system	musculoskeletal_system
Atom	c564057c-2471-4859-b88e-d3b72daf4d3b	cs048m2.01	question	choice-interaction	5	3				6c36fce0-f50c-47c1-9786-1cfe595ad3ed	cs048m2seq	2019-12-07 12:38:42							pathology	multisystem			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction					pathology			multisystem	pathology	multisystem	
Atom	26a0e7b6-d4ab-4816-be7c-06c4068cfb98	cs048m2.02	question	choice-interaction	5	4				6c36fce0-f50c-47c1-9786-1cfe595ad3ed	cs048m2seq	2019-12-07 12:38:42							omm_omt	multisystem			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction								multisystem		multisystem	
Atom	a857fa01-4032-45e4-8dbe-95497c69df71	cs048m2seq.01	question	choice-interaction	5	3				7daeba70-ed94-454f-a48d-77670dc2835e	cs048m2seq	2021-06-24 10:26:13							pathology	multisystem			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction					pathology			multisystem	pathology	multisystem	
Atom	fb48d54a-f9cb-4bfc-9e1b-6d47837b30bb	cs048m2seq.02	question	choice-interaction	5	4				7daeba70-ed94-454f-a48d-77670dc2835e	cs048m2seq	2021-06-24 10:26:13							omm_omt	multisystem			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction								multisystem		multisystem	
Atom	20f87523-64e3-4263-b497-0f4c37d6290a	cs049m2.01	question	choice-interaction	5	2				2b9be21f-208b-4730-bc62-428925929328	cs049m2seq	2019-12-07 12:38:44			nervous_system				omm_omt	nervous_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction								nervous_system		nervous_system	nervous_system
Atom	f01bc746-a9c4-4009-bb90-39c7b4af4789	cs049m2.02	question	choice-interaction	5	5				2b9be21f-208b-4730-bc62-428925929328	cs049m2seq	2019-12-07 12:38:44			nervous_system				omm_omt	nervous_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction								nervous_system		nervous_system	nervous_system
Atom	e2f8cdcb-8c02-470f-a65b-c6f83f2bbb9f	cs049m2.03	question	choice-interaction	5	5				2b9be21f-208b-4730-bc62-428925929328	cs049m2seq	2019-12-07 12:38:44			nervous_system				omm_omt	nervous_system			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction								nervous_system		nervous_system	nervous_system
Atom	2ddb72e3-f713-42fd-ab27-74e94d18d5c7	cs049m2seq.01	question	choice-interaction	5	2				108405ec-3454-4e97-8c06-51939f8cb6a4	cs049m2seq	2021-07-01 10:26:42			nervous_system				omm_omt	nervous_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction								nervous_system		nervous_system	nervous_system
Atom	c80fb948-fc7e-402b-bcbd-a74b788ed250	cs049m2seq.02	question	choice-interaction	5	5				108405ec-3454-4e97-8c06-51939f8cb6a4	cs049m2seq	2021-07-01 10:26:42			nervous_system				omm_omt	nervous_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction								nervous_system		nervous_system	nervous_system
Atom	e35b7a5a-490b-4cf2-b4d6-2cf86cffa8bb	cs049m2seq.03	question	choice-interaction	5	5				108405ec-3454-4e97-8c06-51939f8cb6a4	cs049m2seq	2021-07-01 10:26:42			nervous_system				omm_omt	nervous_system			comlex_l1		comlex_l1_qbank	easy	habitat		choice-interaction								nervous_system		nervous_system	nervous_system
Atom	e178f2f5-d23c-4315-baa7-9b352a9bc2e8	cs050seq.01	question	choice-interaction	5	1				56c66067-2f25-40be-bd3f-9a9f41a1af95	cs050seq	2021-08-25 10:27:07			musculoskeletal_system			musculoskeletal_system	pathology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				musculoskeletal_system	pathology			musculoskeletal_system	pathology	musculoskeletal_system	musculoskeletal_system
Atom	4cf99993-da00-4f74-a24a-28da6e00a0cd	cs050seq.01	question	choice-interaction	5	1				9bc22ec1-b506-45e9-8982-4a9c93274e02	cs050seq	2021-09-08 10:27:33			musculoskeletal_system			musculoskeletal_system	pathology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction				musculoskeletal_system	pathology			musculoskeletal_system	pathology	musculoskeletal_system	musculoskeletal_system
Atom	fa940554-5505-4dc6-a756-67fbd0d9c916	cs050seq.02	question	choice-interaction	5	2				56c66067-2f25-40be-bd3f-9a9f41a1af95	cs050seq	2021-08-25 10:27:07			musculoskeletal_system			musculoskeletal_system	pathophysiology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction				musculoskeletal_system	pathophysiology			musculoskeletal_system	pathophysiology	musculoskeletal_system	musculoskeletal_system
Atom	d5d0518d-5613-4676-b4e3-1d037520ef69	cs050seq.02	question	choice-interaction	5	2				9bc22ec1-b506-45e9-8982-4a9c93274e02	cs050seq	2021-09-08 10:27:33			musculoskeletal_system			musculoskeletal_system	pathophysiology	musculoskeletal_system			comlex_l1		comlex_l1_qbank	hard	habitat		choice-interaction				musculoskeletal_system	pathophysiology			musculoskeletal_system	pathophysiology	musculoskeletal_system	musculoskeletal_system
Atom	cbeade32-e4ec-4b6c-aefe-8714bb49aecc	cs051m.01	question	choice-interaction	5	5				53b1e899-b5e8-422b-8a11-1036c0d71545	cs051m2seq	2019-12-07 12:39:07			nervous_system				omm_omt	nervous_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction								nervous_system		nervous_system	nervous_system
Atom	e85d30f7-c083-4c63-b379-533bc3d6ca55	cs051m.02	question	choice-interaction	5	4				53b1e899-b5e8-422b-8a11-1036c0d71545	cs051m2seq	2019-12-07 12:39:07			nervous_system				omm_omt	nervous_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction								nervous_system		nervous_system	nervous_system
Atom	0e69b1c3-102f-4897-86fc-49a092dba001	cs051m.03	question	choice-interaction	5	3				53b1e899-b5e8-422b-8a11-1036c0d71545	cs051m2seq	2019-12-07 12:39:07			nervous_system				omm_omt	nervous_system			comlex_l1		comlex_l1_qbank	medium	habitat		choice-interaction								nervous_system		nervous_system	nervous_system
